id,user_id,questions_id,answers,created_time,modified_time
3259,247,24,6,2025-09-08 15:39:57.088,2025-09-08 15:39:57.088
3260,248,24,4,2025-09-08 15:39:57.094,2025-09-08 15:39:57.094
3261,249,24,5,2025-09-08 15:39:57.1,2025-09-08 15:39:57.1
3262,250,24,6,2025-09-08 15:39:57.11,2025-09-08 15:39:57.11
3263,251,24,5,2025-09-08 15:39:57.116,2025-09-08 15:39:57.116
3264,252,24,6,2025-09-08 15:39:57.121,2025-09-08 15:39:57.121
3265,253,24,6,2025-09-08 15:39:57.127,2025-09-08 15:39:57.127
3266,254,24,6,2025-09-08 15:39:57.132,2025-09-08 15:39:57.132
3267,255,24,4,2025-09-08 15:39:57.139,2025-09-08 15:39:57.139
3268,256,24,5,2025-09-08 15:39:57.147,2025-09-08 15:39:57.147
3269,257,24,5,2025-09-08 15:39:57.152,2025-09-08 15:39:57.152
3270,258,24,4,2025-09-08 15:39:57.159,2025-09-08 15:39:57.159
3271,259,24,4,2025-09-08 15:39:57.166,2025-09-08 15:39:57.166
3272,260,24,5,2025-09-08 15:39:57.173,2025-09-08 15:39:57.173
3273,261,24,4,2025-09-08 15:39:57.179,2025-09-08 15:39:57.179
3274,262,24,5,2025-09-08 15:39:57.186,2025-09-08 15:39:57.186
3275,263,24,6,2025-09-08 15:39:57.194,2025-09-08 15:39:57.194
3276,264,24,4,2025-09-08 15:39:57.201,2025-09-08 15:39:57.201
3277,265,24,4,2025-09-08 15:39:57.212,2025-09-08 15:39:57.212
3278,266,24,5,2025-09-08 15:39:57.218,2025-09-08 15:39:57.218
3279,267,24,4,2025-09-08 15:39:57.225,2025-09-08 15:39:57.225
3280,268,24,4,2025-09-08 15:39:57.232,2025-09-08 15:39:57.232
3281,269,24,5,2025-09-08 15:39:57.24,2025-09-08 15:39:57.24
3282,270,24,6,2025-09-08 15:39:57.248,2025-09-08 15:39:57.248
3283,271,24,5,2025-09-08 15:39:57.255,2025-09-08 15:39:57.255
3284,272,24,6,2025-09-08 15:39:57.263,2025-09-08 15:39:57.263
3285,273,24,4,2025-09-08 15:39:57.27,2025-09-08 15:39:57.27
3286,274,24,5,2025-09-08 15:39:57.282,2025-09-08 15:39:57.282
3287,275,24,4,2025-09-08 15:39:57.29,2025-09-08 15:39:57.29
3288,276,24,5,2025-09-08 15:39:57.295,2025-09-08 15:39:57.295
3289,277,24,4,2025-09-08 15:39:57.301,2025-09-08 15:39:57.301
3290,278,24,3,2025-09-08 15:39:57.318,2025-09-08 15:39:57.318
3291,279,24,4,2025-09-08 15:39:57.327,2025-09-08 15:39:57.327
3292,280,24,6,2025-09-08 15:39:57.335,2025-09-08 15:39:57.335
3293,281,24,6,2025-09-08 15:39:57.345,2025-09-08 15:39:57.345
3294,282,24,2,2025-09-08 15:39:57.353,2025-09-08 15:39:57.353
3295,283,24,7,2025-09-08 15:39:57.361,2025-09-08 15:39:57.361
3296,284,24,4,2025-09-08 15:39:57.368,2025-09-08 15:39:57.368
3297,285,24,3,2025-09-08 15:39:57.376,2025-09-08 15:39:57.376
3298,286,24,7,2025-09-08 15:39:57.382,2025-09-08 15:39:57.382
3299,287,24,4,2025-09-08 15:39:57.391,2025-09-08 15:39:57.391
3300,288,24,6,2025-09-08 15:39:57.398,2025-09-08 15:39:57.398
3301,289,24,4,2025-09-08 15:39:57.407,2025-09-08 15:39:57.407
3302,290,24,4,2025-09-08 15:39:57.413,2025-09-08 15:39:57.413
3303,291,24,4,2025-09-08 15:39:57.419,2025-09-08 15:39:57.419
3304,292,24,4,2025-09-08 15:39:57.426,2025-09-08 15:39:57.426
3305,293,24,6,2025-09-08 15:39:57.433,2025-09-08 15:39:57.433
3306,294,24,4,2025-09-08 15:39:57.439,2025-09-08 15:39:57.439
3307,295,24,5,2025-09-08 15:39:57.447,2025-09-08 15:39:57.447
3308,296,24,5,2025-09-08 15:39:57.454,2025-09-08 15:39:57.454
3309,297,24,2,2025-09-08 15:39:57.461,2025-09-08 15:39:57.461
3310,298,24,4,2025-09-08 15:39:57.468,2025-09-08 15:39:57.468
3311,299,24,4,2025-09-08 15:39:57.476,2025-09-08 15:39:57.476
3312,300,24,4,2025-09-08 15:39:57.483,2025-09-08 15:39:57.483
3313,301,24,2,2025-09-08 15:39:57.49,2025-09-08 15:39:57.49
3314,302,24,4,2025-09-08 15:39:57.498,2025-09-08 15:39:57.498
3315,303,24,4,2025-09-08 15:39:57.505,2025-09-08 15:39:57.505
3316,304,24,7,2025-09-08 15:39:57.512,2025-09-08 15:39:57.512
3317,305,24,5,2025-09-08 15:39:57.518,2025-09-08 15:39:57.518
3318,306,24,5,2025-09-08 15:39:57.524,2025-09-08 15:39:57.524
3319,307,24,4,2025-09-08 15:39:57.531,2025-09-08 15:39:57.531
3320,308,24,6,2025-09-08 15:39:57.537,2025-09-08 15:39:57.537
3321,309,24,6,2025-09-08 15:39:57.542,2025-09-08 15:39:57.542
3322,310,24,6,2025-09-08 15:39:57.549,2025-09-08 15:39:57.549
3323,311,24,5,2025-09-08 15:39:57.555,2025-09-08 15:39:57.555
3324,312,24,5,2025-09-08 15:39:57.561,2025-09-08 15:39:57.561
3325,313,24,4,2025-09-08 15:39:57.567,2025-09-08 15:39:57.567
3326,314,24,4,2025-09-08 15:39:57.573,2025-09-08 15:39:57.573
3327,315,24,6,2025-09-08 15:39:57.578,2025-09-08 15:39:57.578
3328,316,24,5,2025-09-08 15:39:57.586,2025-09-08 15:39:57.586
3329,317,24,5,2025-09-08 15:39:57.593,2025-09-08 15:39:57.593
3330,318,24,4,2025-09-08 15:39:57.598,2025-09-08 15:39:57.598
3331,319,24,4,2025-09-08 15:39:57.605,2025-09-08 15:39:57.605
3332,320,24,5,2025-09-08 15:39:57.611,2025-09-08 15:39:57.611
3333,321,24,6,2025-09-08 15:39:57.616,2025-09-08 15:39:57.616
3334,322,24,5,2025-09-08 15:39:57.622,2025-09-08 15:39:57.622
3335,323,24,5,2025-09-08 15:39:57.627,2025-09-08 15:39:57.627
3336,324,24,3,2025-09-08 15:39:57.632,2025-09-08 15:39:57.632
3337,325,24,5,2025-09-08 15:39:57.638,2025-09-08 15:39:57.638
3338,326,24,4,2025-09-08 15:39:57.643,2025-09-08 15:39:57.643
3339,327,24,2,2025-09-08 15:39:57.649,2025-09-08 15:39:57.649
3340,328,24,4,2025-09-08 15:39:57.657,2025-09-08 15:39:57.657
3341,329,24,6,2025-09-08 15:39:57.661,2025-09-08 15:39:57.661
3342,330,24,4,2025-09-08 15:39:57.668,2025-09-08 15:39:57.668
3343,331,24,3,2025-09-08 15:39:57.673,2025-09-08 15:39:57.673
3344,332,24,4,2025-09-08 15:39:57.68,2025-09-08 15:39:57.68
3345,333,24,4,2025-09-08 15:39:57.687,2025-09-08 15:39:57.687
3346,334,24,6,2025-09-08 15:39:57.694,2025-09-08 15:39:57.694
3347,335,24,4,2025-09-08 15:39:57.702,2025-09-08 15:39:57.702
3348,336,24,5,2025-09-08 15:39:57.71,2025-09-08 15:39:57.71
3349,337,24,5,2025-09-08 15:39:57.717,2025-09-08 15:39:57.717
3350,338,24,6,2025-09-08 15:39:57.724,2025-09-08 15:39:57.724
3351,339,24,5,2025-09-08 15:39:57.731,2025-09-08 15:39:57.731
3352,340,24,4,2025-09-08 15:39:57.739,2025-09-08 15:39:57.739
3353,341,24,5,2025-09-08 15:39:57.747,2025-09-08 15:39:57.747
3354,342,24,7,2025-09-08 15:39:57.753,2025-09-08 15:39:57.753
3355,343,24,5,2025-09-08 15:39:57.763,2025-09-08 15:39:57.763
3356,344,24,4,2025-09-08 15:39:57.769,2025-09-08 15:39:57.769
3357,345,24,6,2025-09-08 15:39:57.775,2025-09-08 15:39:57.775
3358,346,24,6,2025-09-08 15:39:57.782,2025-09-08 15:39:57.782
3359,347,24,3,2025-09-08 15:39:57.79,2025-09-08 15:39:57.79
3360,348,24,5,2025-09-08 15:39:57.796,2025-09-08 15:39:57.796
3361,349,24,4,2025-09-08 15:39:57.803,2025-09-08 15:39:57.803
3362,350,24,5,2025-09-08 15:39:57.809,2025-09-08 15:39:57.809
3363,351,24,4,2025-09-08 15:39:57.815,2025-09-08 15:39:57.815
3364,352,24,4,2025-09-08 15:39:57.82,2025-09-08 15:39:57.82
3365,353,24,5,2025-09-08 15:39:57.825,2025-09-08 15:39:57.825
3366,354,24,6,2025-09-08 15:39:57.83,2025-09-08 15:39:57.83
3367,355,24,4,2025-09-08 15:39:57.836,2025-09-08 15:39:57.836
3368,356,24,4,2025-09-08 15:39:57.841,2025-09-08 15:39:57.841
3369,357,24,5,2025-09-08 15:39:57.847,2025-09-08 15:39:57.847
3370,358,24,4,2025-09-08 15:39:57.854,2025-09-08 15:39:57.854
3371,359,24,5,2025-09-08 15:39:57.861,2025-09-08 15:39:57.861
3372,360,24,5,2025-09-08 15:39:57.87,2025-09-08 15:39:57.87
3373,361,24,5,2025-09-08 15:39:57.876,2025-09-08 15:39:57.876
3374,362,24,6,2025-09-08 15:39:57.884,2025-09-08 15:39:57.884
3375,363,24,4,2025-09-08 15:39:57.891,2025-09-08 15:39:57.891
3376,364,24,5,2025-09-08 15:39:57.897,2025-09-08 15:39:57.897
3377,365,24,5,2025-09-08 15:39:57.904,2025-09-08 15:39:57.904
3378,366,24,6,2025-09-08 15:39:57.909,2025-09-08 15:39:57.909
3379,367,24,4,2025-09-08 15:39:57.916,2025-09-08 15:39:57.916
3380,368,24,4,2025-09-08 15:39:57.923,2025-09-08 15:39:57.923
3381,369,24,4,2025-09-08 15:39:57.929,2025-09-08 15:39:57.929
3382,9,23,6,2025-09-08 15:39:57.935,2025-09-08 15:39:57.935
3383,10,23,4,2025-09-08 15:39:57.94,2025-09-08 15:39:57.94
3384,11,23,5,2025-09-08 15:39:57.946,2025-09-08 15:39:57.946
3385,12,23,3,2025-09-08 15:39:57.953,2025-09-08 15:39:57.953
3386,13,23,5,2025-09-08 15:39:57.958,2025-09-08 15:39:57.958
3387,14,23,3,2025-09-08 15:39:57.964,2025-09-08 15:39:57.964
3388,15,23,5,2025-09-08 15:39:57.97,2025-09-08 15:39:57.97
3389,16,23,4,2025-09-08 15:39:57.976,2025-09-08 15:39:57.976
3390,17,23,4,2025-09-08 15:39:57.983,2025-09-08 15:39:57.983
3391,18,23,7,2025-09-08 15:39:57.989,2025-09-08 15:39:57.989
3392,19,23,5,2025-09-08 15:39:57.994,2025-09-08 15:39:57.994
3393,20,23,4,2025-09-08 15:39:58.001,2025-09-08 15:39:58.001
3394,21,23,5,2025-09-08 15:39:58.007,2025-09-08 15:39:58.007
3395,22,23,4,2025-09-08 15:39:58.013,2025-09-08 15:39:58.013
3396,23,23,3,2025-09-08 15:39:58.019,2025-09-08 15:39:58.019
3397,24,23,4,2025-09-08 15:39:58.024,2025-09-08 15:39:58.024
3398,25,23,4,2025-09-08 15:39:58.03,2025-09-08 15:39:58.03
3399,26,23,5,2025-09-08 15:39:58.036,2025-09-08 15:39:58.036
3400,27,23,4,2025-09-08 15:39:58.041,2025-09-08 15:39:58.041
3401,28,23,5,2025-09-08 15:39:58.048,2025-09-08 15:39:58.048
3402,29,23,4,2025-09-08 15:39:58.054,2025-09-08 15:39:58.054
3403,30,23,5,2025-09-08 15:39:58.061,2025-09-08 15:39:58.061
3404,31,23,4,2025-09-08 15:39:58.069,2025-09-08 15:39:58.069
3405,32,23,1,2025-09-08 15:39:58.077,2025-09-08 15:39:58.077
3406,33,23,5,2025-09-08 15:39:58.084,2025-09-08 15:39:58.084
3407,34,23,1,2025-09-08 15:39:58.091,2025-09-08 15:39:58.091
3408,35,23,6,2025-09-08 15:39:58.099,2025-09-08 15:39:58.099
3409,36,23,4,2025-09-08 15:39:58.107,2025-09-08 15:39:58.107
3410,37,23,6,2025-09-08 15:39:58.114,2025-09-08 15:39:58.114
3411,38,23,5,2025-09-08 15:39:58.12,2025-09-08 15:39:58.12
3412,39,23,4,2025-09-08 15:39:58.127,2025-09-08 15:39:58.127
3413,40,23,5,2025-09-08 15:39:58.135,2025-09-08 15:39:58.135
3414,41,23,6,2025-09-08 15:39:58.142,2025-09-08 15:39:58.142
3415,42,23,6,2025-09-08 15:39:58.149,2025-09-08 15:39:58.149
3416,43,23,6,2025-09-08 15:39:58.161,2025-09-08 15:39:58.161
3417,44,23,6,2025-09-08 15:39:58.17,2025-09-08 15:39:58.17
3418,45,23,5,2025-09-08 15:39:58.176,2025-09-08 15:39:58.176
3419,46,23,6,2025-09-08 15:39:58.184,2025-09-08 15:39:58.184
3420,47,23,5,2025-09-08 15:39:58.19,2025-09-08 15:39:58.19
3421,48,23,4,2025-09-08 15:39:58.198,2025-09-08 15:39:58.198
3422,49,23,7,2025-09-08 15:39:58.205,2025-09-08 15:39:58.205
3423,50,23,6,2025-09-08 15:39:58.213,2025-09-08 15:39:58.213
3424,51,23,6,2025-09-08 15:39:58.22,2025-09-08 15:39:58.22
3425,52,23,3,2025-09-08 15:39:58.227,2025-09-08 15:39:58.227
3426,53,23,7,2025-09-08 15:39:58.235,2025-09-08 15:39:58.235
3427,54,23,7,2025-09-08 15:39:58.242,2025-09-08 15:39:58.242
3428,55,23,4,2025-09-08 15:39:58.25,2025-09-08 15:39:58.25
3429,56,23,4,2025-09-08 15:39:58.257,2025-09-08 15:39:58.257
3430,57,23,6,2025-09-08 15:39:58.265,2025-09-08 15:39:58.265
3431,58,23,2,2025-09-08 15:39:58.273,2025-09-08 15:39:58.273
3432,59,23,7,2025-09-08 15:39:58.282,2025-09-08 15:39:58.282
3433,60,23,4,2025-09-08 15:39:58.289,2025-09-08 15:39:58.289
3434,61,23,4,2025-09-08 15:39:58.297,2025-09-08 15:39:58.297
3435,62,23,7,2025-09-08 15:39:58.304,2025-09-08 15:39:58.304
3436,63,23,5,2025-09-08 15:39:58.312,2025-09-08 15:39:58.312
3437,64,23,4,2025-09-08 15:39:58.32,2025-09-08 15:39:58.32
3438,65,23,5,2025-09-08 15:39:58.327,2025-09-08 15:39:58.327
3439,66,23,6,2025-09-08 15:39:58.335,2025-09-08 15:39:58.335
3440,67,23,6,2025-09-08 15:39:58.343,2025-09-08 15:39:58.343
3441,68,23,4,2025-09-08 15:39:58.352,2025-09-08 15:39:58.352
3442,69,23,5,2025-09-08 15:39:58.36,2025-09-08 15:39:58.36
3443,70,23,1,2025-09-08 15:39:58.368,2025-09-08 15:39:58.368
3444,71,23,4,2025-09-08 15:39:58.376,2025-09-08 15:39:58.376
3445,72,23,6,2025-09-08 15:39:58.384,2025-09-08 15:39:58.384
3446,73,23,7,2025-09-08 15:39:58.392,2025-09-08 15:39:58.392
3447,74,23,1,2025-09-08 15:39:58.4,2025-09-08 15:39:58.4
3448,75,23,5,2025-09-08 15:39:58.406,2025-09-08 15:39:58.406
3449,76,23,5,2025-09-08 15:39:58.414,2025-09-08 15:39:58.414
3450,77,23,6,2025-09-08 15:39:58.421,2025-09-08 15:39:58.421
3451,78,23,6,2025-09-08 15:39:58.43,2025-09-08 15:39:58.43
3452,79,23,4,2025-09-08 15:39:58.437,2025-09-08 15:39:58.437
3453,80,23,7,2025-09-08 15:39:58.445,2025-09-08 15:39:58.445
3454,81,23,5,2025-09-08 15:39:58.452,2025-09-08 15:39:58.452
3455,82,23,6,2025-09-08 15:39:58.46,2025-09-08 15:39:58.46
3456,83,23,4,2025-09-08 15:39:58.467,2025-09-08 15:39:58.467
3457,84,23,5,2025-09-08 15:39:58.476,2025-09-08 15:39:58.476
3458,85,23,6,2025-09-08 15:39:58.484,2025-09-08 15:39:58.484
3459,86,23,5,2025-09-08 15:39:58.491,2025-09-08 15:39:58.491
3460,87,23,4,2025-09-08 15:39:58.499,2025-09-08 15:39:58.499
3461,88,23,4,2025-09-08 15:39:58.505,2025-09-08 15:39:58.505
3462,89,23,4,2025-09-08 15:39:58.512,2025-09-08 15:39:58.512
3463,90,23,5,2025-09-08 15:39:58.52,2025-09-08 15:39:58.52
3464,91,23,4,2025-09-08 15:39:58.527,2025-09-08 15:39:58.527
3465,92,23,3,2025-09-08 15:39:58.534,2025-09-08 15:39:58.534
3466,93,23,5,2025-09-08 15:39:58.541,2025-09-08 15:39:58.541
3467,94,23,5,2025-09-08 15:39:58.548,2025-09-08 15:39:58.548
3468,95,23,4,2025-09-08 15:39:58.556,2025-09-08 15:39:58.556
3469,96,23,5,2025-09-08 15:39:58.563,2025-09-08 15:39:58.563
3470,97,23,4,2025-09-08 15:39:58.571,2025-09-08 15:39:58.571
3471,98,23,5,2025-09-08 15:39:58.579,2025-09-08 15:39:58.579
3472,99,23,4,2025-09-08 15:39:58.587,2025-09-08 15:39:58.587
3473,100,23,4,2025-09-08 15:39:58.595,2025-09-08 15:39:58.595
3474,101,23,5,2025-09-08 15:39:58.602,2025-09-08 15:39:58.602
3475,102,23,6,2025-09-08 15:39:58.61,2025-09-08 15:39:58.61
3476,103,23,4,2025-09-08 15:39:58.618,2025-09-08 15:39:58.618
3477,104,23,7,2025-09-08 15:39:58.626,2025-09-08 15:39:58.626
3478,105,23,5,2025-09-08 15:39:58.635,2025-09-08 15:39:58.635
3479,106,23,6,2025-09-08 15:39:58.644,2025-09-08 15:39:58.644
3480,107,23,5,2025-09-08 15:39:58.652,2025-09-08 15:39:58.652
3481,108,23,5,2025-09-08 15:39:58.659,2025-09-08 15:39:58.659
3482,109,23,6,2025-09-08 15:39:58.667,2025-09-08 15:39:58.667
3483,110,23,4,2025-09-08 15:39:58.676,2025-09-08 15:39:58.676
3484,111,23,6,2025-09-08 15:39:58.685,2025-09-08 15:39:58.685
3485,112,23,5,2025-09-08 15:39:58.695,2025-09-08 15:39:58.695
3486,113,23,5,2025-09-08 15:39:58.703,2025-09-08 15:39:58.703
3487,114,23,4,2025-09-08 15:39:58.712,2025-09-08 15:39:58.712
3488,115,23,1,2025-09-08 15:39:58.719,2025-09-08 15:39:58.719
3489,116,23,3,2025-09-08 15:39:58.727,2025-09-08 15:39:58.727
3490,117,23,5,2025-09-08 15:39:58.736,2025-09-08 15:39:58.736
3491,118,23,6,2025-09-08 15:39:58.742,2025-09-08 15:39:58.742
3492,119,23,4,2025-09-08 15:39:58.749,2025-09-08 15:39:58.749
3493,120,23,4,2025-09-08 15:39:58.756,2025-09-08 15:39:58.756
3494,121,23,4,2025-09-08 15:39:58.763,2025-09-08 15:39:58.763
3495,122,23,5,2025-09-08 15:39:58.769,2025-09-08 15:39:58.769
3496,123,23,6,2025-09-08 15:39:58.776,2025-09-08 15:39:58.776
3497,124,23,6,2025-09-08 15:39:58.783,2025-09-08 15:39:58.783
3498,125,23,4,2025-09-08 15:39:58.79,2025-09-08 15:39:58.79
3499,126,23,4,2025-09-08 15:39:58.798,2025-09-08 15:39:58.798
3500,127,23,6,2025-09-08 15:39:58.804,2025-09-08 15:39:58.804
3501,128,23,5,2025-09-08 15:39:58.81,2025-09-08 15:39:58.81
3502,129,23,3,2025-09-08 15:39:58.817,2025-09-08 15:39:58.817
3503,130,23,5,2025-09-08 15:39:58.824,2025-09-08 15:39:58.824
3504,131,23,5,2025-09-08 15:39:58.832,2025-09-08 15:39:58.832
3505,132,23,4,2025-09-08 15:39:58.84,2025-09-08 15:39:58.84
3506,133,23,4,2025-09-08 15:39:58.849,2025-09-08 15:39:58.849
3507,134,23,7,2025-09-08 15:39:58.856,2025-09-08 15:39:58.856
3508,135,23,5,2025-09-08 15:39:58.862,2025-09-08 15:39:58.862
3509,136,23,5,2025-09-08 15:39:58.869,2025-09-08 15:39:58.869
3510,137,23,6,2025-09-08 15:39:58.875,2025-09-08 15:39:58.875
3511,138,23,2,2025-09-08 15:39:58.881,2025-09-08 15:39:58.881
3512,139,23,5,2025-09-08 15:39:58.888,2025-09-08 15:39:58.888
3513,140,23,5,2025-09-08 15:39:58.895,2025-09-08 15:39:58.895
3514,141,23,3,2025-09-08 15:39:58.901,2025-09-08 15:39:58.901
3515,142,23,3,2025-09-08 15:39:58.909,2025-09-08 15:39:58.909
3516,143,23,4,2025-09-08 15:39:58.916,2025-09-08 15:39:58.916
3517,144,23,4,2025-09-08 15:39:58.922,2025-09-08 15:39:58.922
3518,145,23,6,2025-09-08 15:39:58.929,2025-09-08 15:39:58.929
3519,146,23,4,2025-09-08 15:39:58.937,2025-09-08 15:39:58.937
3520,147,23,5,2025-09-08 15:39:58.945,2025-09-08 15:39:58.945
3521,148,23,6,2025-09-08 15:39:58.951,2025-09-08 15:39:58.951
3522,149,23,4,2025-09-08 15:39:58.958,2025-09-08 15:39:58.958
3523,150,23,4,2025-09-08 15:39:58.965,2025-09-08 15:39:58.965
3524,151,23,4,2025-09-08 15:39:58.971,2025-09-08 15:39:58.971
3525,152,23,5,2025-09-08 15:39:58.978,2025-09-08 15:39:58.978
3526,153,23,1,2025-09-08 15:39:58.984,2025-09-08 15:39:58.984
3527,154,23,4,2025-09-08 15:39:58.992,2025-09-08 15:39:58.992
3528,155,23,5,2025-09-08 15:39:59,2025-09-08 15:39:59
3529,156,23,4,2025-09-08 15:39:59.008,2025-09-08 15:39:59.008
3530,157,23,5,2025-09-08 15:39:59.014,2025-09-08 15:39:59.014
3531,158,23,4,2025-09-08 15:39:59.021,2025-09-08 15:39:59.021
3532,159,23,3,2025-09-08 15:39:59.029,2025-09-08 15:39:59.029
3533,160,23,2,2025-09-08 15:39:59.036,2025-09-08 15:39:59.036
3534,161,23,4,2025-09-08 15:39:59.043,2025-09-08 15:39:59.043
3535,162,23,5,2025-09-08 15:39:59.051,2025-09-08 15:39:59.051
3536,163,23,2,2025-09-08 15:39:59.06,2025-09-08 15:39:59.06
3537,164,23,5,2025-09-08 15:39:59.067,2025-09-08 15:39:59.067
3538,165,23,5,2025-09-08 15:39:59.074,2025-09-08 15:39:59.074
3539,166,23,2,2025-09-08 15:39:59.081,2025-09-08 15:39:59.081
3540,167,23,4,2025-09-08 15:39:59.087,2025-09-08 15:39:59.087
3541,168,23,4,2025-09-08 15:39:59.094,2025-09-08 15:39:59.094
3542,169,23,3,2025-09-08 15:39:59.102,2025-09-08 15:39:59.102
3543,170,23,6,2025-09-08 15:39:59.108,2025-09-08 15:39:59.108
3544,171,23,4,2025-09-08 15:39:59.115,2025-09-08 15:39:59.115
3545,172,23,2,2025-09-08 15:39:59.121,2025-09-08 15:39:59.121
3546,173,23,6,2025-09-08 15:39:59.128,2025-09-08 15:39:59.128
3547,174,23,3,2025-09-08 15:39:59.135,2025-09-08 15:39:59.135
3548,175,23,5,2025-09-08 15:39:59.143,2025-09-08 15:39:59.143
3549,176,23,6,2025-09-08 15:39:59.149,2025-09-08 15:39:59.149
3550,177,23,4,2025-09-08 15:39:59.155,2025-09-08 15:39:59.155
3551,178,23,5,2025-09-08 15:39:59.16,2025-09-08 15:39:59.16
3552,179,23,2,2025-09-08 15:39:59.166,2025-09-08 15:39:59.166
3553,180,23,6,2025-09-08 15:39:59.174,2025-09-08 15:39:59.174
3554,181,23,7,2025-09-08 15:39:59.182,2025-09-08 15:39:59.182
3555,182,23,4,2025-09-08 15:39:59.188,2025-09-08 15:39:59.188
3556,183,23,6,2025-09-08 15:39:59.194,2025-09-08 15:39:59.194
3557,184,23,6,2025-09-08 15:39:59.2,2025-09-08 15:39:59.2
3558,185,23,5,2025-09-08 15:39:59.208,2025-09-08 15:39:59.208
3559,186,23,6,2025-09-08 15:39:59.216,2025-09-08 15:39:59.216
3560,187,23,5,2025-09-08 15:39:59.224,2025-09-08 15:39:59.224
3561,188,23,3,2025-09-08 15:39:59.231,2025-09-08 15:39:59.231
3562,189,23,4,2025-09-08 15:39:59.239,2025-09-08 15:39:59.239
3563,190,23,3,2025-09-08 15:39:59.246,2025-09-08 15:39:59.246
3564,191,23,7,2025-09-08 15:39:59.253,2025-09-08 15:39:59.253
3565,192,23,5,2025-09-08 15:39:59.262,2025-09-08 15:39:59.262
3566,193,23,5,2025-09-08 15:39:59.27,2025-09-08 15:39:59.27
3567,194,23,6,2025-09-08 15:39:59.278,2025-09-08 15:39:59.278
3568,195,23,5,2025-09-08 15:39:59.286,2025-09-08 15:39:59.286
3569,196,23,4,2025-09-08 15:39:59.293,2025-09-08 15:39:59.293
3570,197,23,5,2025-09-08 15:39:59.301,2025-09-08 15:39:59.301
3571,198,23,4,2025-09-08 15:39:59.308,2025-09-08 15:39:59.308
3572,199,23,4,2025-09-08 15:39:59.315,2025-09-08 15:39:59.315
3573,200,23,4,2025-09-08 15:39:59.323,2025-09-08 15:39:59.323
3574,201,23,4,2025-09-08 15:39:59.331,2025-09-08 15:39:59.331
3575,202,23,7,2025-09-08 15:39:59.338,2025-09-08 15:39:59.338
3576,203,23,5,2025-09-08 15:39:59.346,2025-09-08 15:39:59.346
3577,204,23,7,2025-09-08 15:39:59.354,2025-09-08 15:39:59.354
3578,205,23,1,2025-09-08 15:39:59.362,2025-09-08 15:39:59.362
3579,206,23,7,2025-09-08 15:39:59.37,2025-09-08 15:39:59.37
3580,207,23,6,2025-09-08 15:39:59.377,2025-09-08 15:39:59.377
3581,208,23,6,2025-09-08 15:39:59.384,2025-09-08 15:39:59.384
3582,209,23,5,2025-09-08 15:39:59.392,2025-09-08 15:39:59.392
3583,210,23,6,2025-09-08 15:39:59.401,2025-09-08 15:39:59.401
3584,211,23,7,2025-09-08 15:39:59.408,2025-09-08 15:39:59.408
3585,212,23,5,2025-09-08 15:39:59.415,2025-09-08 15:39:59.415
3586,213,23,4,2025-09-08 15:39:59.422,2025-09-08 15:39:59.422
3587,214,23,4,2025-09-08 15:39:59.428,2025-09-08 15:39:59.428
3588,215,23,4,2025-09-08 15:39:59.435,2025-09-08 15:39:59.435
3589,216,23,6,2025-09-08 15:39:59.442,2025-09-08 15:39:59.442
3590,217,23,4,2025-09-08 15:39:59.449,2025-09-08 15:39:59.449
3591,218,23,5,2025-09-08 15:39:59.456,2025-09-08 15:39:59.456
3592,219,23,6,2025-09-08 15:39:59.463,2025-09-08 15:39:59.463
3593,220,23,2,2025-09-08 15:39:59.47,2025-09-08 15:39:59.47
3594,221,23,2,2025-09-08 15:39:59.477,2025-09-08 15:39:59.477
3595,222,23,4,2025-09-08 15:39:59.484,2025-09-08 15:39:59.484
3596,223,23,4,2025-09-08 15:39:59.492,2025-09-08 15:39:59.492
3597,224,23,4,2025-09-08 15:39:59.499,2025-09-08 15:39:59.499
3598,225,23,5,2025-09-08 15:39:59.506,2025-09-08 15:39:59.506
3599,226,23,6,2025-09-08 15:39:59.514,2025-09-08 15:39:59.514
3600,227,23,2,2025-09-08 15:39:59.522,2025-09-08 15:39:59.522
3601,228,23,5,2025-09-08 15:39:59.541,2025-09-08 15:39:59.541
3602,229,23,6,2025-09-08 15:39:59.548,2025-09-08 15:39:59.548
3603,230,23,5,2025-09-08 15:39:59.553,2025-09-08 15:39:59.553
3604,231,23,5,2025-09-08 15:39:59.56,2025-09-08 15:39:59.56
3605,232,23,4,2025-09-08 15:39:59.565,2025-09-08 15:39:59.565
3606,233,23,6,2025-09-08 15:39:59.571,2025-09-08 15:39:59.571
3607,234,23,1,2025-09-08 15:39:59.576,2025-09-08 15:39:59.576
3608,235,23,6,2025-09-08 15:39:59.582,2025-09-08 15:39:59.582
3609,236,23,7,2025-09-08 15:39:59.588,2025-09-08 15:39:59.588
3610,237,23,6,2025-09-08 15:39:59.593,2025-09-08 15:39:59.593
3611,238,23,5,2025-09-08 15:39:59.598,2025-09-08 15:39:59.598
3612,239,23,1,2025-09-08 15:39:59.604,2025-09-08 15:39:59.604
3613,240,23,6,2025-09-08 15:39:59.618,2025-09-08 15:39:59.618
3614,241,23,5,2025-09-08 15:39:59.625,2025-09-08 15:39:59.625
3615,242,23,4,2025-09-08 15:39:59.631,2025-09-08 15:39:59.631
3616,243,23,4,2025-09-08 15:39:59.637,2025-09-08 15:39:59.637
